index_hex,bank,snes_addr,source_line,label,category,max_words,max_bytes,current_words,free_words,markup_text,edited_text,notes
42D,BA,BAF27A,2153,Text_42C_Dialog_OneMadeSpringDrinkSoon,Dialog,62,124,62,0,This is the one I made in   spring. We can drink it     soon.,,
42E,BA,BAF2F6,2162,Text_42D_Dialog_PlayMachinesTimeBeingGoing,Dialog,83,166,83,0,I won't play with machines  for the time being.         I'm going to stay at home.,,
42F,BA,BAF39C,2174,Text_42E_Weather_SnowsLotThoseFencesOften,Weather,53,106,53,0,It snows a lot so those     fences are often broken.,,
430,BA,BAF406,2182,Text_42F_Dialog_HopeSpringComeSoon,Dialog,34,68,34,0,I hope spring will come     soon.,,
431,BA,BAF44A,2188,Text_430_Town_BusyWorkingIwantGatherPeople,Town,73,146,73,0,We are not busy working so Iwant to gather people here  to have a party.,,
432,BA,BAF4DC,2199,Text_431_Sign_SaySoundBurningWoodSmell,Sign,94,188,94,0,Say:the sound of burning    wood and the smell of the   smoke make you nostalgic:<LINE>don't they?,,
433,BA,BAF598,2212,Text_432_Dialog_AllGrassGroundGoneLooks,Dialog,56,112,56,0,All the grass on the ground is gone. It looks lonesome.,,
434,BA,BAF608,2220,Text_433_Church_HitMyMindButAs,Church,222,444,222,0,Hey:it's just hit my mind   but there are as many peopleas there are stars:right?<LINE>So the probability of       meeting a certain person is basically one out of<LINE>millions. So I really thank God for having you at that  ranch.,,
435,BA,BAF7C4,2249,Text_434_Animal_ThoseStarsStillShinewhenBecome,Animal,55,110,55,0,Will those stars still shinewhen we become really old?,,
436,BA,BAF832,2257,Text_435_Romance_GoodEveningIfIfInterested,Romance,90,180,90,0,Good evening. If.. if you   are interested:won't you go see the stars with<LINE>me after this?,,
437,BA,BAF8E6,2270,Text_436_Romance_MayEverybodyHappyMayFine,Romance,132,264,132,0,May everybody be happy and  may you be fine all the     time...<LINE>OK:let's go home after      seeing those stars as we do every year.,,
438,BA,BAF9EE,2288,Text_437_Dialog_GladNowLetsHaveToast,Dialog,120,240,120,0,"I'm glad that you are here. Now let's have a toast,     I want to spend time with<LINE>you next year too if        possible.",,
439,BA,BAFADE,2304,Text_438_Dialog_HoneyahLateHavingWonderfulTime,Dialog,79,158,79,0,HoneyAh:you are late. We are     having a wonderful time.    Come and join us.,,
43A,BA,BAFB7C,2315,Text_439_Romance_HeyiLookForwardShootingStar,Romance,118,236,118,0,.........................HeyI look forward to the       shooting star every year<LINE>but with you I feel much    happier.,,
43B,BA,BAFC68,2331,Text_43A_Dialog_NextYearYearAfterMay,Dialog,94,188,94,0,.......Next year:the year   after that......may I be    able to see stars with<LINE>you like this.,,
43C,BA,BAFD24,2344,Text_43B_Dialog_SayOftenSeesomeoneLateNight,Dialog,185,370,185,0,......Say:we don't often seesomeone late at night like  this:especially<LINE>at a place like here....... Not like me but I'm kind of nervous....<LINE>.......Hey:are you          listening to me?,,
43D,BA,BAFE96,2369,Text_43C_Dialog_HmmmFeelsGoodBestSpot,Dialog,56,112,56,0,hmmm:it feels good. This is the best spot to see stars.,,
43E,BA,BAFF06,2377,Text_43D_Weather_ThankButAnsweryouRightNow,Weather,125,250,125,0,Thank you but I can't answeryou right now. If it's      sunny:I'll be waiting<LINE>for you at the church at    noon on Saturday.,,
43F,BB,BB8000,5,Text_43E_Weather_SoundsGoodButNowiSunny,Weather,149,298,149,0,What? It sounds good but nowI can't... On sunny         Saturdays:<LINE>I'll be waiting for you in  front of the shop so please come before it gets dark.,,
440,BB,BB812A,25,Text_43F_Weather_UummmAnswerNowIfSunny,Weather,155,310,155,0,........Uummm:well:I can't  answer now. If it's sunny...will you come to<LINE>the mountain on Sunday?     Before it gets dark....I'll be waiting for you there.,,
441,BB,BB8260,46,Text_440_Weather_AhSorryButAnswerYouright,Weather,166,332,166,0,Ah:........well:I....       sorry but I can't answer youright now....<LINE>I'm visiting the livestock  dealer's house so please go there if it's sunny.<LINE>I'm expecting you.,,
442,BB,BB83AC,68,Text_441_Weather_HuhGotTalkMyGrandpa,Weather,206,412,206,0,.........Huh? Really? well: I've got to talk to my      grandpa....<LINE>If it's sunny on Saturday:  please go to the mountain   again:all right?<LINE>I'll be waiting for you frommorning so come as early as you can.,,
443,BB,BB8548,95,Text_442_Dialog_MooS,Dialog,20,40,20,0,"It moo""s...........",,
444,BB,BB8570,99,Text_443_Dialog_MadeOverallCute,Dialog,43,86,43,0,Hey:I made this overall.    Isn't it cute?,,
445,BB,BB85C6,106,Text_444_Dialog_MoneyHG,Dialog,13,26,13,0, Money <CTRL_FFFC>h-<CTRL_B2>G,,
446,BB,BB85E0,109,Text_445_Animal_CowCChickenC,Animal,42,84,42,0, Cow     <CTRL_FFFC>c<$003F>                  Chicken <CTRL_FFFC>c<$0040>,,
447,BB,BB8634,116,Text_446_Dialog_StaminaD,Dialog,13,26,13,0, Stamina <CTRL_FFFC>d:,,
448,BB,BB864E,119,Text_447_Animal_CowsBestAffectionRateEk,Animal,37,74,37,0, Cow's best affection rate   <CTRL_FFFD>eK <CTRL_FFFC>d<$0042>,,
449,BB,BB8698,125,Text_448_Romance_MariasLoveD,Romance,18,36,18,0, Maria's love <CTRL_FFFC>dá,,
44A,BB,BB86BC,129,Text_449_Romance_AnnsLoveD,Romance,18,36,18,0, Ann's love   <CTRL_FFFC>dé,,
44B,BB,BB86E0,133,Text_44A_Romance_NinasLoveD,Romance,18,36,18,0, Nina's love  <CTRL_FFFC>dí,,
44C,BB,BB8704,137,Text_44B_Romance_EllensLoveD,Romance,18,36,18,0, Ellen's love <CTRL_FFFC>d<$0046>,,
44D,BB,BB8728,141,Text_44C_Romance_EvesLoveD,Romance,18,36,18,0, Eve's love   <CTRL_FFFC>dÀ,,
44E,BB,BB874C,145,Text_44D_Shipping_AmountShippedTomatoesD,Shipping,33,66,33,0, Amount of shipped tomatoes  <CTRL_FFFC>d<$0048>,,
44F,BB,BB878E,151,Text_44E_Shipping_AmountShippedCornD,Shipping,33,66,33,0, Amount of shipped corn      <CTRL_FFFC>d<$0049>,,
450,BB,BB87D0,157,Text_44F_Shipping_AmountShippedPotatoesD,Shipping,33,66,33,0, Amount of shipped potatoes  <CTRL_FFFC>d<$004A>,,
451,BB,BB8812,163,Text_450_Shipping_AmountShippedTurnipsD,Shipping,33,66,33,0, Amount of shipped turnips   <CTRL_FFFC>dó,,
452,BB,BB8854,169,Text_451_Sign_WoodHouse,Sign,12,24,12,0, Wood house,,
453,BB,BB886C,172,Text_452_Sign_SuperWoodHouse,Sign,18,36,18,0, Super wood house,,
454,BB,BB8890,176,Text_453_Sign_SuperDeluxeGreatWoodHouse,Sign,40,80,40,0, Super deluxe great          wood house,,
455,BB,BB88E0,182,Text_454_Dialog_HappinessRateD,Dialog,20,40,20,0, Happiness rate <CTRL_FFFC>dú,,
456,BB,BB8908,186,Text_455_Dialog_FloristsCropsNoteTomatoCorn,Dialog,87,174,87,0,"Florist's crops note<LINE> ""tomato: corn""              ""turnip: potato""            ""grass""<CHOICE_OR_WAIT>d",,
457,BB,BB89B6,198,Text_456_Manual_TomatoCornSeedsMustPlanted,Manual,288,576,288,0,Tomato and corn seeds must  be planted in summer.       Notice: Never grow when<LINE>planting in other seasons.  Be able to have more fruits by watering after the<LINE>harvest.                    Tomatoes grow quicker. Die  in autumn. Shipping rate:<LINE>Tomato!<CTRL_B3> piece <CTRL_B3><CTRL_B2><CTRL_B2>G         Corn!<CTRL_B3> piece   <CTRL_B3><CTRL_B4><CTRL_B2>G,,
458,BB,BB8BF6,235,Text_457_Manual_TurnipPotatoSeedsMustbePlanted,Manual,237,474,237,0,Turnip and potato seeds mustbe planted in spring.       They grow quicker than<LINE>tomatoes and corn. turnip   are a quick grower.         Only one harvest per year.<LINE>Shipping rate:              Turnip!<CTRL_B3> piece <$00B8><CTRL_B2>G          Potato!<CTRL_B3> piece <$00BA><CTRL_B2>G,,
459,BB,BB8DD0,266,Text_458_Manual_GrassSeedsMustPlantedSpring,Manual,159,318,159,0,Grass seeds must be planted from spring to summer.      Cut by autumn.<LINE>No need to water. Grass     doesn't make money but it isimportant as feed to<LINE>livestock.,,
45A,BB,BB8F0E,287,Text_459_Animal_LivestockNoteCowChickenMilk,Animal,82,164,82,0,"Livestock note:<LINE> ""Cow""          ""Chicken""    ""Milk""         ""Egg""        ""Grass""<CHOICE_OR_WAIT>f",,
45B,BB,BB8FB2,299,Text_45A_Weather_CowsSaleYoungOnesMilk,Weather,359,718,359,0,Cows on sale are young ones that can't milk. Takes <CTRL_B4><CTRL_B3>   days to grow large<LINE>enough for milking.         The key is to keep them awayfrom sickness:<LINE>Don't forget to feed.       Don't let them out when it  rains:lightening:hurricane.<LINE>Nothing works when they get wet in the morning.<LINE>They don't produce milk     for a while when they get   sick or are in bad mood.,,
45C,BB,BB9280,345,Text_45B_Manual_EquipMilkerPointYButton,Manual,234,468,234,0,Equip the milker and point  Y button to a cow to milk.  Only once a day.<LINE>Cow's affection rate        increases when being brushedor talked to.<LINE>Cows you devote your        affection to can produce    middle-sized and<LINE>large-sized milk.,,
45D,BB,BB9454,376,Text_45C_Weather_CowsEatGrownGrassGrass,Weather,179,358,179,0,Cows eat well grown grass.  When the grass is young:    it's like not feeding:<LINE>so be careful. Cut grass    makes fodder.  It's feed in rainy days and winter.<LINE>Don't run out of it.,,
45E,BB,BB95BA,400,Text_45D_Weather_ChickensLayOneEggDay,Weather,233,466,233,0,Chickens lay one egg a day. It doesn't lay eggs for <CTRL_B5>   days when you forget<LINE>to feed or it gets wet in   the rain. They could be     blown away when you let<LINE>them outside during         hurricane. Possibly to be   eaten by wild dogs.,,
45F,BB,BB978C,431,Text_45E_Animal_EggsBecomeChicksDayswhenIncubate,Animal,211,422,211,0,Eggs become chicks in <CTRL_B5> dayswhen you incubate them. No  feed is necessary for<LINE>chicks. Chicks grow to      chickens in <$00B9> days.         If you increase the amount<LINE>of chickens: the feed will  run out so be careful,,
460,BB,BB9932,459,Text_45F_Diary_LessonsLovePresentConversationFestival,Diary,85,170,85,0,"""Lessons of Love""<LINE> Present        Conversation Festival       Diary        Marriage<CHOICE_OR_WAIT>f",,
461,BB,BB99DC,471,Text_460_Romance_MostPortableThingsPresentsEvery,Romance,145,290,145,0,Most portable things can be presents. Every girl has a  different taste so observe<LINE>their reactions. Expensive  presents don't work all the time.,,
462,BB,BB9AFE,491,Text_461_Romance_ImportantTalkGirlLoveAs,Romance,66,132,66,0,It's important to talk to a girl you love as much as    possible.,,
463,BB,BB9B82,501,Text_462_Festival_FestivalsBestOpportunityGirlsSometimes,Festival,216,432,216,0,"Festivals are the best      opportunity, Girls are      sometimes at different<LINE>places depending on the     festival. Talk to her the   day before and check out<LINE>where she's going the next  day. Lucky item is perfume.",,
464,BB,BB9D32,529,Text_463_Diary_GirlsImpressionYoucanFoundDiary,Diary,136,272,136,0,"The girls' impression of youcan be found in the diary ineach one's room.<LINE>But don't look too often.   Try you best to capture her heart,",,
465,BB,BB9E42,547,Text_464_Animal_ItemMarriageProposalBlueFeather,Animal,177,354,177,0,Item for marriage proposal  is a blue feather. When the good impression rate gets<LINE>higher:check out the peddleron Sunday. You need to      enlarge your house to get<LINE>married too.,,
466,BB,BB9FA4,571,Text_465_Animal_SeeEllenShesBehindPen,Animal,202,404,202,0,I see:Ellen. She's behind   the pen on Saturdays.       She's at the public<LINE>square on Star Night        Festival night. For present:flowers are nice but milk<LINE>milked by you or an egg willplease her:too.,,
467,BB,BBA138,598,Text_466_Sign_EveHmmGoBarAsmany,Sign,196,392,196,0,Eve..hmm... Go to the bar asmany times as you can and goto the mountain<LINE>on Saturdays and Sundays.   For present:flowers or      berries are good.<LINE>She doesn't like fish so    don't give it to her.,,
468,BB,BBA2C0,624,Text_467_Romance_SweetheartStayHappyForever,Romance,37,74,37,0,Sweetheart......Stay happy  forever.,,
469,BB,BBA30A,630,Text_468_Dialog_DarlingLikeBabyAbout,Dialog,51,102,51,0,Hey:darling....I would like a baby. How about you?,,
46A,BB,BBA370,638,Text_469_Dialog_HoneyWorkTooHardWant,Dialog,65,130,65,0,.........Honey:you work too hard. I want you to be with me more.,,
46B,BB,BBA3F2,648,Text_46A_Dialog_JlCCmGnMoney,Dialog,34,68,34,0, <CTRL_FFFD>jL:<CTRL_FFFC>cã<CTRL_FFFD>cM of <CTRL_FFFD>gN.   Money <CTRL_FFFC>hÓ<CTRL_B2>G,,
46C,BB,BBA436,654,Text_46B_Dialog_JoCCpGqOclock,Dialog,111,222,111,0," <CTRL_FFFD>jO:<CTRL_FFFC>c<$004F><CTRL_FFFD>cP of <CTRL_FFFD>gQ.   It's <$00B8> o'clock now.<LINE> Going to have a good day    today,                      Money <CTRL_FFFC>h<$0050><CTRL_B2>G",,
46D,BB,BBA514,669,Text_46C_Dialog_JrCCsGtOclock,Dialog,62,124,62,0, <CTRL_FFFD>jR:<CTRL_FFFC>c<$0051><CTRL_FFFD>cS of <CTRL_FFFD>gT.   It's <$00B9> o'clock now.         Money <CTRL_FFFC>h<$0052><CTRL_B2>G,,
46E,BB,BBA590,678,Text_46D_Dialog_JuCCvGwOclock,Dialog,62,124,62,0, <CTRL_FFFD>jU:<CTRL_FFFC>cõ<CTRL_FFFD>cV of <CTRL_FFFD>gW.   It's <$00BA> o'clock now.         Money <CTRL_FFFC>hê<CTRL_B2>G,,
46F,BB,BBA60C,687,Text_46E_Dialog_JxCCyGzOclock,Dialog,62,124,62,0, <CTRL_FFFD>jX:<CTRL_FFFC>cô<CTRL_FFFD>cY of <CTRL_FFFD>gZ.   It's <$00BB> o'clock now.         Money <CTRL_FFFC>h<$0056><CTRL_B2>G,,
470,BB,BBA688,696,Text_46F_Dialog_JCCGOclock,Dialog,62,124,62,0," <CTRL_FFFD>j':<CTRL_FFFC>cç<CTRL_FFFD>c, of <CTRL_FFFD>g..   It's <CTRL_B3><CTRL_B2> o'clock now.        Money <CTRL_FFFC>h<$0058><CTRL_B2>G",,
471,BB,BBA704,705,Text_470_Dialog_JCCGOclock,Dialog,75,150,75,0," <CTRL_FFFD>j?:<CTRL_FFFC>c<$0059><CTRL_FFFD>c"" of <CTRL_FFFD>g!.   It's <CTRL_B3><CTRL_B3> o'clock now. I'm    hungry now.<LINE> Money <CTRL_FFFC>h<$005A><CTRL_B2>G",,
472,BB,BBA79A,716,Text_471_Dialog_JCCGOclock,Dialog,76,152,76,0, <CTRL_FFFD>j::<CTRL_FFFC>câ<CTRL_FFFD>c<$003B> of <CTRL_FFFD>g<$003C>.   It's <CTRL_B3><CTRL_B4> o'clock now.        I'm charged.<LINE> Money <CTRL_FFFC>hà<CTRL_B2>G,,
473,BB,BBA832,727,Text_472_Dialog_JCCGOclock,Dialog,62,124,62,0, <CTRL_FFFD>j&:<CTRL_FFFC>cÉ<CTRL_FFFD>c- of <CTRL_FFFD>g<$003F>.   It's <CTRL_B3> o'clock now.         Money <CTRL_FFFC>h<$005E><CTRL_B2>G,,
474,BB,BBA8AE,736,Text_473_Dialog_JCCGOclock,Dialog,62,124,62,0, <CTRL_FFFD>j<$0040>:<CTRL_FFFC>cÚ<CTRL_FFFD>c: of <CTRL_FFFD>g<$0042>.   It's <CTRL_B4> o'clock now.         Money <CTRL_FFFC>h<$0060><CTRL_B2>G,,
475,BB,BBA92A,745,Text_474_Shipping_JCCGOclock,Shipping,90,180,90,0, <CTRL_FFFD>já:<CTRL_FFFC>c<$0061><CTRL_FFFD>cé of <CTRL_FFFD>gí.   It's <CTRL_B5> o'clock now. Didn't  I forget to ship something<LINE> Money <CTRL_FFFC>h<$0062><CTRL_B2>G,,
476,BB,BBA9DE,758,Text_475_Shipping_JCCGOclock,Shipping,84,168,84,0, <CTRL_FFFD>j<$0046>:<CTRL_FFFC>c<$0063><CTRL_FFFD>cÀ of <CTRL_FFFD>g<$0048>.   It's <$00B6> o'clock now. Shipper is coming here soon.<LINE> Money <CTRL_FFFC>h<$0064><CTRL_B2>G,,
477,BB,BBAA86,770,Text_476_Dialog_JCCGOclock,Dialog,74,148,74,0, <CTRL_FFFD>j<$0049>:<CTRL_FFFC>c<$0065><CTRL_FFFD>c<$004A> of <CTRL_FFFD>gó.   It's <$00B7> o'clock now. I'm     tired now.<LINE> Money <CTRL_FFFC>h<$0066><CTRL_B2>G,,
478,BB,BBAB1A,781,Text_477_Dialog_JCCGOclock,Dialog,116,232,116,0, <CTRL_FFFD>jú:<CTRL_FFFC>c<$0067><CTRL_FFFD>cã of <CTRL_FFFD>gÓ.   It's <$00B8> o'clock now. I'm     going home now and going<LINE> to bed.                     Money <CTRL_FFFC>h<$0068><CTRL_B2>G,,
479,BB,BBAC02,797,Text_478_Dialog_JCCGOclock,Dialog,117,234,117,0, <CTRL_FFFD>j<$004F>:<CTRL_FFFC>c<$0069><CTRL_FFFD>c<$0050> of <CTRL_FFFD>g<$0051>.   It's <$00B7> o'clock now. I could be scolded if I went home<LINE> late.                       Money <CTRL_FFFC>h<$006A><CTRL_B2>G,,
47A,BB,BBACEC,813,Text_479_Animal_MrGotNoticeFatherThismorning,Animal,202,404,202,0,Hello: Mr. .... I've got a  notice from your father thismorning.<LINE>He says he will be back hereby the end of summer next   year.<LINE>He's so worried about how   you live here so make him   feel at ease then.,,
47B,BB,BBAE80,840,Text_47A_Dialog_ParentsComingTomorrowLastSurprised,Dialog,98,196,98,0,Hello. Your parents are     coming tomorrow at last.    They will be surprised<LINE>to see this ranch.,,
47C,BB,BBAF44,854,Text_47B_Weather_StillNeedTrainedMore,Weather,53,106,53,0,...........Really:you still need to be trained more.,,
47D,BB,BBAFAE,862,Text_47C_Weather_KindDisappointingWeatherGoodonSunday,Weather,67,134,67,0,It's kind of disappointing  when the weather is not goodon Sunday.,,
47E,BB,BBB034,872,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,57,114,57,0,Honey: the shop is closed   because it's Saturday today.,,
47F,BB,BBB0A6,881,Text_47E_Manual_EquipAxeUseFrontSpring,Manual,84,168,84,0,Equip the axe and use it in front of the spring in the  mountain and then. ........,,
480,BB,BBB14E,893,Text_47F_Sign_DoingMakingGreatThingNow,Sign,125,250,125,0,"Hey:how are you doing? I'm  making a great thing now,   It'll be completed around<LINE>the <CTRL_B4><CTRL_B2>th so come see it at  the shop then.",,
481,BB,BBB248,910,Text_480_Dialog_DarlingHoldChildSometimes,Dialog,45,90,45,0,Darling:will you hold our   child sometimes?,,
482,BB,BBB2A2,917,Text_481_Dialog_LookCrawlingNow,Dialog,26,52,26,0,"Look. He is crawling now,",,
483,BB,BBB2D6,922,Text_482_Dialog_ChildGrowsPrettyQuicklyLittle,Dialog,87,174,87,0,This child grows pretty     quickly. Just a little bit  but he started to speak<LINE>words.,,
484,BB,BBB384,934,Text_483_Dialog_RanchMasterRateDStill,Dialog,53,106,53,0, Ranch master rate <CTRL_FFFC>d<$006B>       Still a long way to go.,,
485,BB,BBB3EE,942,Text_484_Dialog_VeryActiveHavePutEye,Dialog,62,124,62,0,He is very active so I have to put on eye on him all thetime.,,
486,BB,BBB46A,951,Text_485_Dialog_DarlingTakeCareYourself,Dialog,38,76,38,0,Darling:please take care of yourself.,,
487,BB,BBB4B6,957,Text_486_Dialog_HeardAwfulSoundMorningAll,Dialog,119,238,119,0,I heard an awful sound from here this morning.  Are you all right?<LINE>Has anything strange        happened? Check it out.,,
488,BB,BBB5A4,973,Text_487_Shipping_SaidWereSupposedSellWerent,Shipping,78,156,78,0,You said what? You were     supposed to sell it:weren't you? Now I'm leaving.,,
489,BB,BBB640,984,Text_488_Dialog_RanchMasterRateDTry,Dialog,41,82,41,0, Ranch master rate <CTRL_FFFC>d<$006C>       Try harder.,,
48A,BB,BBB692,991,Text_489_Dialog_RanchMasterRateDCome,Dialog,55,110,55,0," Ranch master rate <CTRL_FFFC>d<$006D>       Come on:you are so close,",,
48B,BB,BBB700,999,Text_48A_Dialog_RanchMasterRateDGreat,Dialog,71,142,71,0," Ranch master rate <CTRL_FFFC>d<$006E>       Great, But try to be the    best rancher,",,
48C,BB,BBB78E,1009,Text_48B_Dialog_RanchMasterRateDCongratulations,Dialog,82,164,82,0," Ranch master rate <CTRL_FFFC>d<$006F>       Congratulations, You are    the perfect rancher now,",,
48D,BB,BBB832,1021,Text_48C_Romance_RanchDevelopingRateD,Romance,28,56,28,0, Ranch developing rate <CTRL_FFFC>d<$0070>&,,
48E,BB,BBB86A,1026,Text_48D_Dialog_PChanDoingWonderIf,Dialog,55,110,55,0,How is P-chan doing?        I wonder if it's doing OK?,,
48F,BB,BBB8D8,1034,Text_48E_Dialog_MoneyOnlyThingLifeLook,Dialog,64,128,64,0,Money is not the only thing in life. Look at various    things.,,
490,BB,BBB958,1043,Text_48F_Animal_StrangeLookingOrnamentofChickenLooks,Animal,83,166,83,0,The strange looking ornamentof a chicken looks like it  can be broken with a tool.,,
491,BB,BBB9FE,1055,Text_490_Town_BeautifulFlower,Town,25,50,25,0,"What a beautiful flower,",,
492,BB,BBBA30,1060,Text_491_Dialog_EatLotTodayMeanAnything,Dialog,66,132,66,0,Hello:you should eat a lot  today. No:it doesn't mean   anything.,,
493,BB,BBBAB4,1070,Text_492_Romance_HasNinaMadeSomethingLikea,Romance,72,144,72,0,Has Nina made something likea flower garden at the      ranch? Has she?,,
