bank,label,snes_addr,xref_count,xrefs,text_preview
BA,DATA16_BAE552,BAE552,1,src/code_banks/bank_83.asm:4387: dl DATA16_BAE552                     ;BAE552;411,Are you all right? I feel   ease knowing no one was     hurt. / But... that makes us feel   the fear of the nature.
BA,DATA16_BAE636,BAE636,1,src/code_banks/bank_83.asm:4388: dl DATA16_BAE636                     ;BAE636;412,Hey:why don't you surprise  us by saying something      decent.
BA,DATA16_BAE6B6,BAE6B6,1,src/code_banks/bank_83.asm:4389: dl DATA16_BAE6B6                     ;BAE6B6;413,I was terrified. It was my  first earthquake.
BA,DATA16_BAE712,BAE712,1,src/code_banks/bank_83.asm:4390: dl DATA16_BAE712                     ;BAE712;414,Did you see the rock up     there collapsed?
BA,DATA16_BAE76C,BAE76C,1,src/code_banks/bank_83.asm:4391: dl DATA16_BAE76C                     ;BAE76C;415,I've heard that there is a  mysterious spring in this   mountain. / It is......I don't remember the place.
BA,DATA16_BAE83E,BAE83E,1,src/code_banks/bank_83.asm:4392: dl DATA16_BAE83E                     ;BAE83E;416,I don't like winter because it feels kind of lonely.
BA,DATA16_BAE8A8,BAE8A8,1,src/code_banks/bank_83.asm:4393: dl DATA16_BAE8A8                     ;BAE8A8;417,Because of the hurricane:   there's a leak in the roof. They are fixing it now.
BA,DATA16_BAE948,BAE948,1,src/code_banks/bank_83.asm:4394: dl DATA16_BAE948                     ;BAE948;418,Uum:I want an egg.
BA,DATA16_BAE96E,BAE96E,1,src/code_banks/bank_83.asm:4395: dl DATA16_BAE96E                     ;BAE96E;419,"sob...I won't ask you any   more. You idiot,"
BA,DATA16_BAE9C8,BAE9C8,1,src/code_banks/bank_83.asm:4396: dl DATA16_BAE9C8                     ;BAE9C8;41a,Thank you. This is...the    money I saved. Bye.
BA,DATA16_BAEA28,BAEA28,1,src/code_banks/bank_83.asm:4397: dl DATA16_BAEA28                     ;BAEA28;41b,"I want an egg. I want just  one egg.:so please,"
BA,DATA16_BAEA88,BAEA88,1,src/code_banks/bank_83.asm:4398: dl DATA16_BAEA88                     ;BAEA88;41c,"""Stable"""
BA,DATA16_BAEA9A,BAEA9A,1,src/code_banks/bank_83.asm:4399: dl DATA16_BAEA9A                     ;BAEA9A;41d,Celebration of <CTRL_FFFD>eE's       birthday. It's been a year  now. Time goes too fast.
BA,DATA16_BAEB3A,BAEB3A,1,src/code_banks/bank_83.asm:4400: dl DATA16_BAEB3A                     ;BAEB3A;41e,Wow:cake                   <CTRL_FFFD>eF's birthday:isn't it?
BA,DATA16_BAEBA2,BAEBA2,1,src/code_banks/bank_83.asm:4401: dl DATA16_BAEBA2                     ;BAEBA2;41f,It's warm enough now. What anice day.
BA,DATA16_BAEBEE,BAEBEE,1,src/code_banks/bank_83.asm:4402: dl DATA16_BAEBEE                     ;BAEBEE;420,Various disasters can happenin summer so you better     watch the weather / forecast every day.
BA,DATA16_BAECAA,BAECAA,1,src/code_banks/bank_83.asm:4403: dl DATA16_BAECAA                     ;BAECAA;421,It's autumn...the sky is    high.
BA,DATA16_BAECEE,BAECEE,1,src/code_banks/bank_83.asm:4404: dl DATA16_BAECEE                     ;BAECEE;422,I hope I'll be able to cook better step by step.        ......please be patient.
BA,DATA16_BAED90,BAED90,1,src/code_banks/bank_83.asm:4405: dl DATA16_BAED90                     ;BAED90;423,I wish I had had trained a  little to be a wife.
BA,DATA16_BAEDF2,BAEDF2,1,src/code_banks/bank_83.asm:4406: dl DATA16_BAEDF2                     ;BAEDF2;424,"It's spring, Spring,        Let's plant seeds,"
BA,DATA16_BAEE50,BAEE50,1,src/code_banks/bank_83.asm:4407: dl DATA16_BAEE50                     ;BAEE50;425,Morning. It's so nice and   bright today.
BA,DATA16_BAEEA4,BAEEA4,1,src/code_banks/bank_83.asm:4408: dl DATA16_BAEEA4                     ;BAEEA4;426,I hear wild dogs sometimes  come around here. It's      dangerous to keep fences / broken.
BA,DATA16_BAEF56,BAEF56,1,src/code_banks/bank_83.asm:4409: dl DATA16_BAEF56                     ;BAEF56;427,When it rains: we have to   put <CTRL_FFFD>eG inside the house.
BA,DATA16_BAEFC2,BAEFC2,1,src/code_banks/bank_83.asm:4410: dl DATA16_BAEFC2                     ;BAEFC2;428,Darling: please take        <CTRL_FFFD>eH or <CTRL_FFFD>eI                for a walk sometimes.
BA,DATA16_BAF05A,BAF05A,1,src/code_banks/bank_83.asm:4411: dl DATA16_BAF05A                     ;BAF05A;429,I want to ride on <CTRL_FFFD>eJ.
BA,DATA16_BAF088,BAF088,1,src/code_banks/bank_83.asm:4412: dl DATA16_BAF088                     ;BAF088;42a,Ah:things like temparature  of this place make it       suitable for making / berry juice.
BA,DATA16_BAF13A,BAF13A,1,src/code_banks/bank_83.asm:4413: dl DATA16_BAF13A                     ;BAF13A;42b,This one is wild grape      juice. This is bayberry:    and this is cowberry. / My uncle gave them to me.   I want to share them with   other people if possible.
BA,DATA16_BAF27A,BAF27A,1,src/code_banks/bank_83.asm:4414: dl DATA16_BAF27A                     ;BAF27A;42c,This is the one I made in   spring. We can drink it     soon.
BA,DATA16_BAF2F6,BAF2F6,1,src/code_banks/bank_83.asm:4415: dl DATA16_BAF2F6                     ;BAF2F6;42d,I won't play with machines  for the time being.         I'm going to stay at home.
BA,DATA16_BAF39C,BAF39C,1,src/code_banks/bank_83.asm:4416: dl DATA16_BAF39C                     ;BAF39C;42e,It snows a lot so those     fences are often broken.
BA,DATA16_BAF406,BAF406,1,src/code_banks/bank_83.asm:4417: dl DATA16_BAF406                     ;BAF406;42f,I hope spring will come     soon.
BA,DATA16_BAF44A,BAF44A,1,src/code_banks/bank_83.asm:4418: dl DATA16_BAF44A                     ;BAF44A;430,We are not busy working so Iwant to gather people here  to have a party.
BA,DATA16_BAF4DC,BAF4DC,1,src/code_banks/bank_83.asm:4419: dl DATA16_BAF4DC                     ;BAF4DC;431,Say:the sound of burning    wood and the smell of the   smoke make you nostalgic: / don't they?
BA,DATA16_BAF598,BAF598,1,src/code_banks/bank_83.asm:4420: dl DATA16_BAF598                     ;BAF598;432,All the grass on the ground is gone. It looks lonesome.
BA,DATA16_BAF608,BAF608,1,src/code_banks/bank_83.asm:4421: dl DATA16_BAF608                     ;BAF608;433,Hey:it's just hit my mind   but there are as many peopleas there are stars:right? / So the probability of       meeting a certain person is basically one out of / millions. So I re
BA,DATA16_BAF7C4,BAF7C4,1,src/code_banks/bank_83.asm:4422: dl DATA16_BAF7C4                     ;BAF7C4;434,Will those stars still shinewhen we become really old?
BA,DATA16_BAF832,BAF832,1,src/code_banks/bank_83.asm:4423: dl DATA16_BAF832                     ;BAF832;435,Good evening. If.. if you   are interested:won't you go see the stars with / me after this?
BA,DATA16_BAF8E6,BAF8E6,1,src/code_banks/bank_83.asm:4424: dl DATA16_BAF8E6                     ;BAF8E6;436,May everybody be happy and  may you be fine all the     time... / OK:let's go home after      seeing those stars as we do every year.
BA,DATA16_BAF9EE,BAF9EE,1,src/code_banks/bank_83.asm:4425: dl DATA16_BAF9EE                     ;BAF9EE;437,"I'm glad that you are here. Now let's have a toast,     I want to spend time with / you next year too if        possible."
BA,DATA16_BAFADE,BAFADE,1,src/code_banks/bank_83.asm:4426: dl DATA16_BAFADE                     ;BAFADE;438,HoneyAh:you are late. We are     having a wonderful time.    Come and join us.
BA,DATA16_BAFB7C,BAFB7C,1,src/code_banks/bank_83.asm:4427: dl DATA16_BAFB7C                     ;BAFB7C;439,.........................HeyI look forward to the       shooting star every year / but with you I feel much    happier.
BA,DATA16_BAFC68,BAFC68,1,src/code_banks/bank_83.asm:4428: dl DATA16_BAFC68                     ;BAFC68;43a,.......Next year:the year   after that......may I be    able to see stars with / you like this.
BA,DATA16_BAFD24,BAFD24,1,src/code_banks/bank_83.asm:4429: dl DATA16_BAFD24                     ;BAFD24;43b,......Say:we don't often seesomeone late at night like  this:especially / at a place like here....... Not like me but I'm kind of nervous.... / .......Hey:are you          listenin
BA,DATA16_BAFE96,BAFE96,1,src/code_banks/bank_83.asm:4430: dl DATA16_BAFE96                     ;BAFE96;43c,hmmm:it feels good. This is the best spot to see stars.
BA,DATA16_BAFF06,BAFF06,1,src/code_banks/bank_83.asm:4431: dl DATA16_BAFF06                     ;BAFF06;43d,Thank you but I can't answeryou right now. If it's      sunny:I'll be waiting / for you at the church at    noon on Saturday.
BB,DATA16_BB8000,BB8000,1,src/code_banks/bank_83.asm:4432: dl DATA16_BB8000                     ;BB8000;43e,What? It sounds good but nowI can't... On sunny         Saturdays: / I'll be waiting for you in  front of the shop so please come before it gets dark.
BB,DATA16_BB812A,BB812A,1,src/code_banks/bank_83.asm:4433: dl DATA16_BB812A                     ;BB812A;43f,........Uummm:well:I can't  answer now. If it's sunny...will you come to / the mountain on Sunday?     Before it gets dark....I'll be waiting for you there.
BB,DATA16_BB8260,BB8260,1,src/code_banks/bank_83.asm:4434: dl DATA16_BB8260                     ;BB8260;440,Ah:........well:I....       sorry but I can't answer youright now.... / I'm visiting the livestock  dealer's house so please go there if it's sunny. / I'm expecting you.
BB,DATA16_BB83AC,BB83AC,1,src/code_banks/bank_83.asm:4435: dl DATA16_BB83AC                     ;BB83AC;441,.........Huh? Really? well: I've got to talk to my      grandpa.... / If it's sunny on Saturday:  please go to the mountain   again:all right? / I'll be waiting for you frommorning
BB,DATA16_BB8548,BB8548,1,src/code_banks/bank_83.asm:4436: dl DATA16_BB8548                     ;BB8548;442,"It moo""s..........."
BB,DATA16_BB8570,BB8570,1,src/code_banks/bank_83.asm:4437: dl DATA16_BB8570                     ;BB8570;443,Hey:I made this overall.    Isn't it cute?
BB,DATA16_BB85C6,BB85C6,1,src/code_banks/bank_83.asm:4438: dl DATA16_BB85C6                     ;BB85C6;444, Money <CTRL_FFFC>h-<CTRL_B2>G
BB,DATA16_BB85E0,BB85E0,1,src/code_banks/bank_83.asm:4439: dl DATA16_BB85E0                     ;BB85E0;445, Cow     <CTRL_FFFC>c<$003F>                  Chicken <CTRL_FFFC>c<$0040>
BB,DATA16_BB8634,BB8634,1,src/code_banks/bank_83.asm:4440: dl DATA16_BB8634                     ;BB8634;446, Stamina <CTRL_FFFC>d:
BB,DATA16_BB864E,BB864E,1,src/code_banks/bank_83.asm:4441: dl DATA16_BB864E                     ;BB864E;447, Cow's best affection rate   <CTRL_FFFD>eK <CTRL_FFFC>d<$0042>
BB,DATA16_BB8698,BB8698,1,src/code_banks/bank_83.asm:4442: dl DATA16_BB8698                     ;BB8698;448, Maria's love <CTRL_FFFC>dá
BB,DATA16_BB86BC,BB86BC,1,src/code_banks/bank_83.asm:4443: dl DATA16_BB86BC                     ;BB86BC;449, Ann's love   <CTRL_FFFC>dé
BB,DATA16_BB86E0,BB86E0,1,src/code_banks/bank_83.asm:4444: dl DATA16_BB86E0                     ;BB86E0;44a, Nina's love  <CTRL_FFFC>dí
BB,DATA16_BB8704,BB8704,1,src/code_banks/bank_83.asm:4445: dl DATA16_BB8704                     ;BB8704;44b, Ellen's love <CTRL_FFFC>d<$0046>
BB,DATA16_BB8728,BB8728,1,src/code_banks/bank_83.asm:4446: dl DATA16_BB8728                     ;BB8728;44c, Eve's love   <CTRL_FFFC>dÀ
BB,DATA16_BB874C,BB874C,1,src/code_banks/bank_83.asm:4447: dl DATA16_BB874C                     ;BB874C;44d, Amount of shipped tomatoes  <CTRL_FFFC>d<$0048>
BB,DATA16_BB878E,BB878E,1,src/code_banks/bank_83.asm:4448: dl DATA16_BB878E                     ;BB878E;44e, Amount of shipped corn      <CTRL_FFFC>d<$0049>
BB,DATA16_BB87D0,BB87D0,1,src/code_banks/bank_83.asm:4449: dl DATA16_BB87D0                     ;BB87D0;44f, Amount of shipped potatoes  <CTRL_FFFC>d<$004A>
BB,DATA16_BB8812,BB8812,1,src/code_banks/bank_83.asm:4450: dl DATA16_BB8812                     ;BB8812;450, Amount of shipped turnips   <CTRL_FFFC>dó
BB,DATA16_BB8854,BB8854,1,src/code_banks/bank_83.asm:4451: dl DATA16_BB8854                     ;BB8854;451, Wood house
BB,DATA16_BB886C,BB886C,1,src/code_banks/bank_83.asm:4452: dl DATA16_BB886C                     ;BB886C;452, Super wood house
BB,DATA16_BB8890,BB8890,1,src/code_banks/bank_83.asm:4453: dl DATA16_BB8890                     ;BB8890;453, Super deluxe great          wood house
BB,DATA16_BB88E0,BB88E0,1,src/code_banks/bank_83.asm:4454: dl DATA16_BB88E0                     ;BB88E0;454, Happiness rate <CTRL_FFFC>dú
BB,DATA16_BB8908,BB8908,1,src/code_banks/bank_83.asm:4455: dl DATA16_BB8908                     ;BB8908;455,"Florist's crops note /  ""tomato: corn""              ""turnip: potato""            ""grass""<CHOICE_OR_WAIT>d"
BB,DATA16_BB89B6,BB89B6,1,src/code_banks/bank_83.asm:4456: dl DATA16_BB89B6                     ;BB89B6;456,Tomato and corn seeds must  be planted in summer.       Notice: Never grow when / planting in other seasons.  Be able to have more fruits by watering after the / harvest.          
BB,DATA16_BB8BF6,BB8BF6,1,src/code_banks/bank_83.asm:4457: dl DATA16_BB8BF6                     ;BB8BF6;457,Turnip and potato seeds mustbe planted in spring.       They grow quicker than / tomatoes and corn. turnip   are a quick grower.         Only one harvest per year. / Shipping rate:
BB,DATA16_BB8DD0,BB8DD0,1,src/code_banks/bank_83.asm:4458: dl DATA16_BB8DD0                     ;BB8DD0;458,Grass seeds must be planted from spring to summer.      Cut by autumn. / No need to water. Grass     doesn't make money but it isimportant as feed to / livestock.
BB,DATA16_BB8F0E,BB8F0E,1,src/code_banks/bank_83.asm:4459: dl DATA16_BB8F0E                     ;BB8F0E;459,"Livestock note: /  ""Cow""          ""Chicken""    ""Milk""         ""Egg""        ""Grass""<CHOICE_OR_WAIT>f"
BB,DATA16_BB8FB2,BB8FB2,1,src/code_banks/bank_83.asm:4460: dl DATA16_BB8FB2                     ;BB8FB2;45a,Cows on sale are young ones that can't milk. Takes <CTRL_B4><CTRL_B3>   days to grow large / enough for milking.         The key is to keep them awayfrom sickness: / Don't forget t
BB,DATA16_BB9280,BB9280,1,src/code_banks/bank_83.asm:4461: dl DATA16_BB9280                     ;BB9280;45b,Equip the milker and point  Y button to a cow to milk.  Only once a day. / Cow's affection rate        increases when being brushedor talked to. / Cows you devote your        affec
BB,DATA16_BB9454,BB9454,1,src/code_banks/bank_83.asm:4462: dl DATA16_BB9454                     ;BB9454;45c,Cows eat well grown grass.  When the grass is young:    it's like not feeding: / so be careful. Cut grass    makes fodder.  It's feed in rainy days and winter. / Don't run out of i
BB,DATA16_BB95BA,BB95BA,1,src/code_banks/bank_83.asm:4463: dl DATA16_BB95BA                     ;BB95BA;45d,Chickens lay one egg a day. It doesn't lay eggs for <CTRL_B5>   days when you forget / to feed or it gets wet in   the rain. They could be     blown away when you let / them outsid
BB,DATA16_BB978C,BB978C,1,src/code_banks/bank_83.asm:4464: dl DATA16_BB978C                     ;BB978C;45e,Eggs become chicks in <CTRL_B5> dayswhen you incubate them. No  feed is necessary for / chicks. Chicks grow to      chickens in <$00B9> days.         If you increase the amount / o
BB,DATA16_BB9932,BB9932,1,src/code_banks/bank_83.asm:4465: dl DATA16_BB9932                     ;BB9932;45f,"""Lessons of Love"" /  Present        Conversation Festival       Diary        Marriage<CHOICE_OR_WAIT>f"
BB,DATA16_BB99DC,BB99DC,1,src/code_banks/bank_83.asm:4466: dl DATA16_BB99DC                     ;BB99DC;460,Most portable things can be presents. Every girl has a  different taste so observe / their reactions. Expensive  presents don't work all the time.
BB,DATA16_BB9AFE,BB9AFE,1,src/code_banks/bank_83.asm:4467: dl DATA16_BB9AFE                     ;BB9AFE;461,It's important to talk to a girl you love as much as    possible.
BB,DATA16_BB9B82,BB9B82,1,src/code_banks/bank_83.asm:4468: dl DATA16_BB9B82                     ;BB9B82;462,"Festivals are the best      opportunity, Girls are      sometimes at different / places depending on the     festival. Talk to her the   day before and check out / where she's goin"
BB,DATA16_BB9D32,BB9D32,1,src/code_banks/bank_83.asm:4469: dl DATA16_BB9D32                     ;BB9D32;463,"The girls' impression of youcan be found in the diary ineach one's room. / But don't look too often.   Try you best to capture her heart,"
BB,DATA16_BB9E42,BB9E42,1,src/code_banks/bank_83.asm:4470: dl DATA16_BB9E42                     ;BB9E42;464,Item for marriage proposal  is a blue feather. When the good impression rate gets / higher:check out the peddleron Sunday. You need to      enlarge your house to get / married too.
BB,DATA16_BB9FA4,BB9FA4,1,src/code_banks/bank_83.asm:4471: dl DATA16_BB9FA4                     ;BB9FA4;465,I see:Ellen. She's behind   the pen on Saturdays.       She's at the public / square on Star Night        Festival night. For present:flowers are nice but milk / milked by you or a
BB,DATA16_BBA138,BBA138,1,src/code_banks/bank_83.asm:4472: dl DATA16_BBA138                     ;BBA138;466,Eve..hmm... Go to the bar asmany times as you can and goto the mountain / on Saturdays and Sundays.   For present:flowers or      berries are good. / She doesn't like fish so    do
BB,DATA16_BBA2C0,BBA2C0,1,src/code_banks/bank_83.asm:4473: dl DATA16_BBA2C0                     ;BBA2C0;467,Sweetheart......Stay happy  forever.
BB,DATA16_BBA30A,BBA30A,1,src/code_banks/bank_83.asm:4474: dl DATA16_BBA30A                     ;BBA30A;468,Hey:darling....I would like a baby. How about you?
BB,DATA16_BBA370,BBA370,1,src/code_banks/bank_83.asm:4475: dl DATA16_BBA370                     ;BBA370;469,.........Honey:you work too hard. I want you to be with me more.
BB,DATA16_BBA3F2,BBA3F2,1,src/code_banks/bank_83.asm:4476: dl DATA16_BBA3F2                     ;BBA3F2;46a, <CTRL_FFFD>jL:<CTRL_FFFC>cã<CTRL_FFFD>cM of <CTRL_FFFD>gN.   Money <CTRL_FFFC>hÓ<CTRL_B2>G
BB,DATA16_BBA436,BBA436,1,src/code_banks/bank_83.asm:4477: dl DATA16_BBA436                     ;BBA436;46b," <CTRL_FFFD>jO:<CTRL_FFFC>c<$004F><CTRL_FFFD>cP of <CTRL_FFFD>gQ.   It's <$00B8> o'clock now. /  Going to have a good day    today,                      Money <CTRL_FFFC>h<$0050><C"
