bank,label,snes_addr,pc_offset,usa_word_count,br_word_count,changed,usa_text,br_text
BA,DATA16_BAE400,BAE400,0x1D6400,91,91,True,"Not just flowers:I love themall like weeds and     vegetable.
I want to do garden forever.","Não apenas flores: eu amo   mato e vegetais também.
Quero fazer um jardim eterno"
BA,DATA16_BAE4B6,BAE4B6,0x1D64B6,51,51,True,I love church because it    seems to wash my mind.,Eu amo a igreja porque pare-ce lavar minha mente.
BA,DATA16_BAE51C,BAE51C,0x1D651C,27,27,True,Please do your best  work.,Faça seu melhor trabalho.
BA,DATA16_BAE552,BAE552,0x1D6552,114,114,True,"Are you all right? I feel   ease knowing no one was     hurt.
But... that makes us feel   the fear of the nature.","Tudo bem com você? Me sinto bem em saber que ninguém se feriu
Mas... isso nos faz sentir  medo da natureza."
BA,DATA16_BAE636,BAE636,0x1D6636,64,64,True,Hey:why don't you surprise  us by saying something      decent.,Ei: por que você não nos    surpreende dizendo algo de- cente?
BA,DATA16_BAE6B6,BAE6B6,0x1D66B6,46,46,True,I was terrified. It was my  first earthquake.,Senti terror. Foi meu pri-  meiro terremoto.
BA,DATA16_BAE712,BAE712,0x1D6712,45,45,True,Did you see the rock up     there collapsed?,Você viu que a rocha lá     desmoronou?
BA,DATA16_BAE76C,BAE76C,0x1D676C,105,105,True,"I've heard that there is a  mysterious spring in this   mountain.
It is......I don't remember the place.","Ouvi dizer que há uma       misteriosa fonte nessa      montanha.
Ela fica... Não me lembro   onde."
BA,DATA16_BAE83E,BAE83E,0x1D683E,53,53,True,I don't like winter because it feels kind of lonely.,Não gosto do inverno pois   sinto solidão.
BA,DATA16_BAE8A8,BAE8A8,0x1D68A8,80,80,True,Because of the hurricane:   there's a leak in the roof. They are fixing it now.,Devido ao furacão: há uma   abertura no telhado. Estão  consertando ela agora.
BA,DATA16_BAE948,BAE948,0x1D6948,19,19,True,Uum:I want an egg.,Uum:quero um ovo.
BA,DATA16_BAE96E,BAE96E,0x1D696E,45,45,True,"sob...I won't ask you any   more. You idiot,","Snif... Não vou mais pedir: seu idiota,"
BA,DATA16_BAE9C8,BAE9C8,0x1D69C8,48,48,True,Thank you. This is...the    money I saved. Bye.,Obrigado. Esse é...a grana  que ando guardando.
BA,DATA16_BAEA28,BAEA28,0x1D6A28,48,48,True,"I want an egg. I want just  one egg.:so please,","Eu quero um ovo. Quero só umovo por favor,"
BA,DATA16_BAEA88,BAEA88,0x1D6A88,9,9,True,"""Stable""",Estábulo
BA,DATA16_BAEA9A,BAEA9A,0x1D6A9A,80,80,True,Celebration of <CTRL_FFFD>eE's       birthday. It's been a year  now. Time goes too fast.,Celebração do aniversário de<CTRL_FFFD>eE. Faz um ano agora. O   tempo passa rápido...
BA,DATA16_BAEB3A,BAEB3A,0x1D6B3A,52,52,True,Wow:cake                   <CTRL_FFFD>eF's birthday:isn't it?,"Uau:bolo, É o aniversário de<CTRL_FFFD>eF: não é?"
BA,DATA16_BAEBA2,BAEBA2,0x1D6BA2,38,38,True,It's warm enough now. What anice day.,Está quente o bastante      agora.
BA,DATA16_BAEBEE,BAEBEE,0x1D6BEE,94,94,True,"Various disasters can happenin summer so you better     watch the weather
forecast every day.","Vários desastres ocorrem no verão: então é bom ver a    previsão do tempo
todos os dias."
BA,DATA16_BAECAA,BAECAA,0x1D6CAA,34,34,True,It's autumn...the sky is    high.,É outono...o céu está alto.
BA,DATA16_BAECEE,BAECEE,0x1D6CEE,81,81,True,I hope I'll be able to cook better step by step.        ......please be patient.,Espero que eu possa cozinharmelhor passo a passo.       ......seja paciente.
BA,DATA16_BAED90,BAED90,0x1D6D90,49,49,True,I wish I had had trained a  little to be a wife.,Gostaria de ter treinado um pouco para me casar.
BA,DATA16_BAEDF2,BAEDF2,0x1D6DF2,47,47,True,"It's spring, Spring,        Let's plant seeds,","É primavera, Vamos plantar  sementes,"
BA,DATA16_BAEE50,BAEE50,0x1D6E50,42,42,True,Morning. It's so nice and   bright today.,Bom dia. Está tão bom e     claro hoje.
BA,DATA16_BAEEA4,BAEEA4,0x1D6EA4,89,89,True,"I hear wild dogs sometimes  come around here. It's      dangerous to keep fences
broken.","Escutei que cães selvagens  vêm aqui as vezes. Você não deve deixar quebradas as
cercas."
BA,DATA16_BAEF56,BAEF56,0x1D6F56,54,54,True,When it rains: we have to   put <CTRL_FFFD>eG inside the house.,Quando chove: você deve pôr <CTRL_FFFD>eG dentro de casa.
BA,DATA16_BAEFC2,BAEFC2,0x1D6FC2,76,76,True,Darling: please take        <CTRL_FFFD>eH or <CTRL_FFFD>eI                for a walk sometimes.,Querido: por favor leve     <CTRL_FFFD>eH ou <CTRL_FFFD>eI                para um passeio.
BA,DATA16_BAF05A,BAF05A,0x1D705A,23,23,True,I want to ride on <CTRL_FFFD>eJ.,Eu quero cavalgar <CTRL_FFFD>eJ.
BA,DATA16_BAF088,BAF088,0x1D7088,89,89,True,"Ah:things like temparature  of this place make it       suitable for making
berry juice.","Ah:coisas como a temperaturadesse lugar o tornam bom    para fazer suco de
bagas."
BA,DATA16_BAF13A,BAF13A,0x1D713A,160,160,True,"This one is wild grape      juice. This is bayberry:    and this is cowberry.
My uncle gave them to me.   I want to share them with   other people if possible.","Esse é o suco de uva        silvestre. Essa é bayberry: e essa é cowberry.
Vovô me deu elas. Quero     partilha-las com outros se  possível."
BA,DATA16_BAF27A,BAF27A,0x1D727A,62,62,True,This is the one I made in   spring. We can drink it     soon.,Esse é o que fiz na         primavera. Poderemos beber  logo.
BA,DATA16_BAF2F6,BAF2F6,0x1D72F6,83,83,True,I won't play with machines  for the time being.         I'm going to stay at home.,Não vou brincar com máquinasdaqui pra frente.           Vou ficar em casa.
BA,DATA16_BAF39C,BAF39C,0x1D739C,53,53,True,It snows a lot so those     fences are often broken.,Neva muito então essas      cercas se quebram fácil.
BA,DATA16_BAF406,BAF406,0x1D7406,34,34,True,I hope spring will come     soon.,Espero que a primavera venhalogo.
BA,DATA16_BAF44A,BAF44A,0x1D744A,73,73,True,We are not busy working so Iwant to gather people here  to have a party.,Não estamos ocupados        trabalhando: então quero daruma festa.
BA,DATA16_BAF4DC,BAF4DC,0x1D74DC,94,94,True,"Say:the sound of burning    wood and the smell of the   smoke make you nostalgic:
don't they?","Diga: o som da madeira      queimando e o cheiro de     fumaça dão nostalgia:
não é?"
BA,DATA16_BAF598,BAF598,0x1D7598,56,56,True,All the grass on the ground is gone. It looks lonesome.,Toda a grama do chão se foi.Parece solitário.
BA,DATA16_BAF608,BAF608,0x1D7608,222,222,True,"Hey:it's just hit my mind   but there are as many peopleas there are stars:right?
So the probability of       meeting a certain person is basically one out of
millions. So I really thank God for having you at that  ranch.","Ei: isso martela em minha   cabeça mas há tantas pessoasquanto estrelas: certo?
Então a chance de encontrar uma certa pessoa é de uma emmilhões. Então eu
agradeço a Deus por ter     você naquele rancho."
BA,DATA16_BAF7C4,BAF7C4,0x1D77C4,55,55,True,Will those stars still shinewhen we become really old?,Essas estrelas brilharão    quando formos bem velhos?
BA,DATA16_BAF832,BAF832,0x1D7832,90,90,True,"Good evening. If.. if you   are interested:won't you go see the stars with
me after this?","Boa noite. Se.. se estiver  interessado: você não iria  ver as estrelas
comigo depois?"
BA,DATA16_BAF8E6,BAF8E6,0x1D78E6,132,132,True,"May everybody be happy and  may you be fine all the     time...
OK:let's go home after      seeing those stars as we do every year.","Que todos sejam felizes e   que você esteja bem todo o  tempo..
OK:vamos para casa depois dever as estrelas: como em    todo ano."
BA,DATA16_BAF9EE,BAF9EE,0x1D79EE,120,120,True,"I'm glad that you are here. Now let's have a toast,     I want to spend time with
you next year too if        possible.","Estou feliz que você esteja aqui. Vamos comer uma tor-  rada, Quero passar um
tempo com você ano que vem  também."
BA,DATA16_BAFADE,BAFADE,0x1D7ADE,79,79,True,HoneyAh:you are late. We are     having a wonderful time.    Come and join us.,Querido. Ah: está atrasado. Estamos nos divertindo muito.    Junte-se a nós.
BA,DATA16_BAFB7C,BAFB7C,0x1D7B7C,118,118,True,".........................HeyI look forward to the       shooting star every year
but with you I feel much    happier.",".........................Ei:eu procuro pela estrela     cadente todo ano: mas
com você fico muito mais    feliz."
BA,DATA16_BAFC68,BAFC68,0x1D7C68,94,94,True,".......Next year:the year   after that......may I be    able to see stars with
you like this.",".......No ano que vem: e no próximo......que eu possa   ver as estrelas com
você assim."
BA,DATA16_BAFD24,BAFD24,0x1D7D24,185,185,True,"......Say:we don't often seesomeone late at night like  this:especially
at a place like here....... Not like me but I'm kind of nervous....
.......Hey:are you          listening to me?","......Diga: nós normalmente não vemos ninguém tarde da  noite:especial-
-mente num lugar desses...  Não como eu mas estou       nervosa....
.......Ei: você está me     ouvindo?"
BA,DATA16_BAFE96,BAFE96,0x1D7E96,56,56,True,hmmm:it feels good. This is the best spot to see stars.,hmmm:isso é bom. É o melhor lugar pra ver estrelas.
BA,DATA16_BAFF06,BAFF06,0x1D7F06,125,124,True,"Thank you but I can't answeryou right now. If it's      sunny:I'll be waiting
for you at the church at    noon on Saturday.","Obrigada: mas não posso te  responder agora. Se fizer   sol: me procure na
igreja ao meio dia de sábado"
BB,DATA16_BB8000,BB8000,0x1D8000,149,149,True,"What? It sounds good but nowI can't... On sunny         Saturdays:
I'll be waiting for you in  front of the shop so please come before it gets dark.","Quê? Parece bom mas agora eunão posso... Em Sábados de  sol:
estarei esperando por você  em frente a loja:então venhalogo: antes que anoiteça."
BB,DATA16_BB812A,BB812A,0x1D812A,155,155,True,"........Uummm:well:I can't  answer now. If it's sunny...will you come to
the mountain on Sunday?     Before it gets dark....I'll be waiting for you there.","........Uummm:bem: não possoresponder agora. Se fizer   sol... venha
para a montanha no Domingo. Antes que escureça....      Estarei te esperando lá."
BB,DATA16_BB8260,BB8260,0x1D8260,166,166,True,"Ah:........well:I....       sorry but I can't answer youright now....
I'm visiting the livestock  dealer's house so please go there if it's sunny.
I'm expecting you.","Ah:........bem: eu....      Desculpe: não posso dizer   agora....
Estarei visitando a casa do comerciante: então vá lá se fizer sol.
Esperarei por você"
BB,DATA16_BB83AC,BB83AC,0x1D83AC,206,206,True,".........Huh? Really? well: I've got to talk to my      grandpa....
If it's sunny on Saturday:  please go to the mountain   again:all right?
I'll be waiting for you frommorning so come as early as you can.",".........Hã? Mesmo? Bem:    tenho que falar com meu     avô....
Se fizer sol no Sábado: por favor vá à montanha de novo:certo?
Estarei te esperando desde  manhã: então venha bem cedo."
BB,DATA16_BB8548,BB8548,0x1D8548,20,20,True,"It moo""s...........",É de moo...........
BB,DATA16_BB8570,BB8570,0x1D8570,43,43,True,Hey:I made this overall.    Isn't it cute?,Ei: fiz esse sobretudo.     Não é bonito?
BB,DATA16_BB85C6,BB85C6,0x1D85C6,13,13,True, Money <CTRL_FFFC>h-<CTRL_B2>G, Grana <CTRL_FFFC>h-<CTRL_B2>G
BB,DATA16_BB85E0,BB85E0,0x1D85E0,42,42,True, Cow     <CTRL_FFFC>c<$003F>                  Chicken <CTRL_FFFC>c<$0040>, Vaca    <CTRL_FFFC>c<$003F>                  Galinha <CTRL_FFFC>c<$0040>
BB,DATA16_BB8634,BB8634,0x1D8634,13,13,True, Stamina <CTRL_FFFC>d:, Resist. <CTRL_FFFC>d:
BB,DATA16_BB864E,BB864E,0x1D864E,37,37,True, Cow's best affection rate   <CTRL_FFFD>eK <CTRL_FFFC>d<$0042>, Maior afeição de vaca       <CTRL_FFFD>eK <CTRL_FFFC>d<$0042>
BB,DATA16_BB8698,BB8698,0x1D8698,18,18,True, Maria's love <CTRL_FFFC>dá, Amor de Maria<CTRL_FFFC>dá
BB,DATA16_BB86BC,BB86BC,0x1D86BC,18,18,True, Ann's love   <CTRL_FFFC>dé, Amor de Ann  <CTRL_FFFC>dé
BB,DATA16_BB86E0,BB86E0,0x1D86E0,18,18,True, Nina's love  <CTRL_FFFC>dí, Amor de Nina <CTRL_FFFC>dí
BB,DATA16_BB8704,BB8704,0x1D8704,18,18,True, Ellen's love <CTRL_FFFC>d<$0046>, Amor de Ellen<CTRL_FFFC>d<$0046>
BB,DATA16_BB8728,BB8728,0x1D8728,18,18,True, Eve's love   <CTRL_FFFC>dÀ, Amor de Eve  <CTRL_FFFC>dÀ
BB,DATA16_BB874C,BB874C,0x1D874C,33,33,True, Amount of shipped tomatoes  <CTRL_FFFC>d<$0048>, Quantidade de tomates pegos <CTRL_FFFC>d<$0048>
BB,DATA16_BB878E,BB878E,0x1D878E,33,33,True, Amount of shipped corn      <CTRL_FFFC>d<$0049>, Quantidade de milho pego    <CTRL_FFFC>d<$0049>
BB,DATA16_BB87D0,BB87D0,0x1D87D0,33,33,True, Amount of shipped potatoes  <CTRL_FFFC>d<$004A>, Quantidade de batatas pegas <CTRL_FFFC>d<$004A>
BB,DATA16_BB8812,BB8812,0x1D8812,33,33,True, Amount of shipped turnips   <CTRL_FFFC>dó, Quantidade de cebolas pegas <CTRL_FFFC>dó
BB,DATA16_BB8854,BB8854,0x1D8854,12,12,True, Wood house, Casa Comum
BB,DATA16_BB886C,BB886C,0x1D886C,18,18,True, Super wood house, Super Casa
BB,DATA16_BB8890,BB8890,0x1D8890,40,40,True, Super deluxe great          wood house, Super Casa de Madeira de    Luxo
BB,DATA16_BB88E0,BB88E0,0x1D88E0,20,20,True, Happiness rate <CTRL_FFFC>dú, Felicidade     <CTRL_FFFC>dú
BB,DATA16_BB8908,BB8908,0x1D8908,87,87,True,"Florist's crops note
 ""tomato: corn""              ""turnip: potato""            ""grass""<CHOICE_OR_WAIT>d","Nota de plantações
 ""tomate: milho""             ""cebola: batata""            ""grama""<CHOICE_OR_WAIT>d"
BB,DATA16_BB89B6,BB89B6,0x1D89B6,288,288,True,"Tomato and corn seeds must  be planted in summer.       Notice: Never grow when
planting in other seasons.  Be able to have more fruits by watering after the
harvest.                    Tomatoes grow quicker. Die  in autumn. Shipping rate:
Tomato!<CTRL_B3> piece <CTRL_B3><CTRL_B2><CTRL_B2>G         Corn!<CTRL_B3> piece   <CTRL_B3><CTRL_B4><CTRL_B2>G","Sementes de tomate e milho  devem ser plantadas no verãoAtenção:Nunca crescem
se plantadas em outra esta- ção. É possível ter mais    frutas se continuar
regando após a colheita.    Tomates crescem mais rápido.Morrem no outono. Preços:
Tomate!<CTRL_B3> peça <CTRL_B3><CTRL_B2><CTRL_B2>G          Milho!<CTRL_B3> peça   <CTRL_B3><CTRL_B4><CTRL_B2>G"
BB,DATA16_BB8BF6,BB8BF6,0x1D8BF6,237,237,True,"Turnip and potato seeds mustbe planted in spring.       They grow quicker than
tomatoes and corn. turnip   are a quick grower.         Only one harvest per year.
Shipping rate:              Turnip!<CTRL_B3> piece <$00B8><CTRL_B2>G          Potato!<CTRL_B3> piece <$00BA><CTRL_B2>G","Sementes de cebola e batata devem ser plantadas na      primavera. Crescem bem
rápido. As cebolas são as   que crescem mais rápido.    Só uma colheita por ano.
Preços de venda:            Cebola!<CTRL_B3> peça <$00B8><CTRL_B2>G           Batata!<CTRL_B3> peça  <$00BA><CTRL_B2>G"
BB,DATA16_BB8DD0,BB8DD0,0x1D8DD0,159,159,True,"Grass seeds must be planted from spring to summer.      Cut by autumn.
No need to water. Grass     doesn't make money but it isimportant as feed to
livestock.","Sementes de grama devem ser plantadas de primavera a    verão. Corte
no outono.Não precisa regar.Não se pode vender grama masé a comida para os
animais."
BB,DATA16_BB8F0E,BB8F0E,0x1D8F0E,82,82,True,"Livestock note:
 ""Cow""          ""Chicken""    ""Milk""         ""Egg""        ""Grass""<CHOICE_OR_WAIT>f","Sobre animais:
 ""Vaca""         ""Galinha""    ""Leite""        ""Ovo""        ""Grama""<CHOICE_OR_WAIT>f"
BB,DATA16_BB8FB2,BB8FB2,0x1D8FB2,359,359,True,"Cows on sale are young ones that can't milk. Takes <CTRL_B4><CTRL_B3>   days to grow large
enough for milking.         The key is to keep them awayfrom sickness:
Don't forget to feed.       Don't let them out when it  rains:lightening:hurricane.
Nothing works when they get wet in the morning.
They don't produce milk     for a while when they get   sick or are in bad mood.","Vacas a venda são jovens e  não dão leite. Levam <CTRL_B4><CTRL_B3> diaspara crescerem
o bastante para dar leite.  A chave é deixá-las longe dedoenças:
Não esqueça de alimentar.   Não as deixe fora em dias de chuva: trovões: furacões.
Nada funciona quando elas semolham de manhã.
Elas não produzem leite     por um tempo quando estão   doentes ou em mal estado"
BB,DATA16_BB9280,BB9280,0x1D9280,234,234,True,"Equip the milker and point  Y button to a cow to milk.  Only once a day.
Cow's affection rate        increases when being brushedor talked to.
Cows you devote your        affection to can produce    middle-sized and
large-sized milk.","Equipe a leiteira e aperte obotão Y para ordenhar. Uma  vez ao dia.
A afeição das vacas aumenta quando você fala com elas ouas escova.
Vacas as quais você devota  sua afeição produzem quan-  tias média e
grandes de leite."
BB,DATA16_BB9454,BB9454,0x1D9454,179,179,True,"Cows eat well grown grass.  When the grass is young:    it's like not feeding:
so be careful. Cut grass    makes fodder.  It's feed in rainy days and winter.
Don't run out of it.","Vacas comem grama bem       crescida. Se a grama é nova:é como não alimentar:
então cuidado. Grama cortadaproduz forragem. É a comida em dias de chuva e no
inverno."
BB,DATA16_BB95BA,BB95BA,0x1D95BA,233,233,True,"Chickens lay one egg a day. It doesn't lay eggs for <CTRL_B5>   days when you forget
to feed or it gets wet in   the rain. They could be     blown away when you let
them outside during         hurricane. Possibly to be   eaten by wild dogs.","Galinhas botam um ovo por   dia. Elas não botam ovos por<CTRL_B5> dias se você
Esquecer de alimentá-las ou elas se molharem. Podem ser levadas embora se
Ficarem for a durante um    furacão. Podem ser comidas  por cães selvagens."
