group,entry,target,cmd_index,cmd_addr,cmd_name,text_id,text_label,text_category,inferred_role,semantic_bucket,group_confidence_before_pass78,text_preview
$44,2,$B59BE3,43,$B59CDC,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$44,2,$B59BE3,46,$B59CE9,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,family_romance_dialogue_matrix,high,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$44,2,$B59BE3,60,$B59D49,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,Let's look around the ranch.There will be trouble if thefences are broken.
$44,2,$B59BE3,62,$B59D50,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$44,2,$B59BE3,64,$B59D57,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's impossible to go out today.
$44,2,$B59BE3,66,$B59D5E,StartTextBox,01F4,Text_1F4_Dialog_VeryBusy,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"...What? I'm very busy,"
$44,2,$B59BE3,68,$B59D65,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,....
$44,2,$B59BE3,70,$B59D6C,StartTextBox,0194,Text_194_Dialog_SundaysRanch,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,There are no Sundays at ranch.
$44,2,$B59BE3,72,$B59D73,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,family_romance_dialogue_matrix,high,Honey: the shop is closed because it's Saturday today.
$44,2,$B59BE3,77,$B59D87,StartTextBox,0189,Text_189_Weather_WeatherBeautifulLetsGoPicnic,Weather,weather_context,family_romance_dialogue_matrix,high,The weather is beautiful. Let's go on a picnic to the mountain top soon.
$44,2,$B59BE3,79,$B59D8E,StartTextBox,018F,Text_18F_Dialog_SpringWonderful,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Yes:spring is wonderful.
$44,2,$B59BE3,81,$B59D95,StartTextBox,0208,Text_208_Festival_FlowerFestivalTomorrowLoveBest,Festival,festival_event;weather_context,family_romance_dialogue_matrix,high,It's the Flower Festival tomorrow.I love it the best of all the festivals.
$44,2,$B59BE3,85,$B59DA2,StartTextBox,018A,Text_18A_Dialog_LaLaLaLaLa,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,La-la-la-la-la... The sky is blue. I somehow feel cheerful.
$44,2,$B59BE3,87,$B59DA9,StartTextBox,018B,Text_18B_Sign_MysteriousFlowerMountainSomedayDreaming,Sign,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,That mysterious flower in the mountain:someday I'm dreaming of growing them at the ranch.
$44,2,$B59BE3,92,$B59DBD,StartTextBox,0432,Text_432_Dialog_AllGrassGroundGoneLooks,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,All the grass on the ground is gone. It looks lonesome.
$44,2,$B59BE3,94,$B59DC4,StartTextBox,0191,Text_191_Sign_ManyKindsAnimalsMountainGive,Sign,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,There are many kinds of animals in the mountain. Doesnt' that give you comfort?
$44,2,$B59BE3,96,$B59DCB,StartTextBox,023A,Text_23A_Dialog_WhatsGoodWonderIfherbsSpices,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Well:what's good?I wonder ifherbs or spices will be OK.
$44,3,$B59DD3,18,$B59E54,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$44,3,$B59DD3,20,$B59E5B,StartTextBox,01D9,Text_1D9_Dialog_Rude,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"How rude,"
$44,3,$B59DD3,24,$B59E6F,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$44,3,$B59DD3,28,$B59E83,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,3,$B59DD3,31,$B59E90,StartTextBox,03B3,Text_3B3_Dialog_ThankNowBakeCake,Dialog,family_romance_gift_context,family_romance_dialogue_matrix,high,Thank you. Now I can bake a cake with it.
$44,3,$B59DD3,34,$B59E9D,StartTextBox,03BA,Text_3BA_Dialog_WhatIsThis,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What is this?
$44,3,$B59DD3,40,$B59EBF,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,3,$B59DD3,42,$B59EC6,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,family_romance_dialogue_matrix,high,What? Present? I'm so glad that you remembered the anniversary.
$44,3,$B59DD3,45,$B59ED3,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$44,3,$B59DD3,48,$B59EE0,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,family_romance_dialogue_matrix,high,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$44,3,$B59DD3,62,$B59F40,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,Let's look around the ranch.There will be trouble if thefences are broken.
$44,3,$B59DD3,64,$B59F47,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$44,3,$B59DD3,66,$B59F4E,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's impossible to go out today.
$44,3,$B59DD3,68,$B59F55,StartTextBox,01F3,Text_1F3_Dialog_RecentlyNothing,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,...You recently....no: nothing...
$44,3,$B59DD3,70,$B59F5C,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,....
$44,3,$B59DD3,72,$B59F63,StartTextBox,0195,Text_195_Dialog_WarmSuchComfortableSunday,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's warm. Such a comfortable Sunday.
$44,3,$B59DD3,74,$B59F6A,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,family_romance_dialogue_matrix,high,Honey: the shop is closed because it's Saturday today.
$44,3,$B59DD3,79,$B59F7E,StartTextBox,0427,Text_427_Weather_RainsHavePutEgInside,Weather,house_upgrade_or_family_context,family_romance_dialogue_matrix,high,When it rains: we have to put <CTRL_FFFD>eG inside the house.
$44,3,$B59DD3,81,$B59F85,StartTextBox,041F,Text_41F_Dialog_WarmEnoughNowAniceDay,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's warm enough now. What anice day.
$44,3,$B59DD3,83,$B59F8C,StartTextBox,0209,Text_209_Shop_BuyAllUnusualStuffFestival,Sign,festival_event;shop_or_purchase_context,family_romance_dialogue_matrix,high,Don't buy all that unusual stuff at the festival.
$44,3,$B59DD3,87,$B59F99,StartTextBox,0429,Text_429_Dialog_WantRideEj,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I want to ride on <CTRL_FFFD>eJ.
$44,3,$B59DD3,89,$B59FA0,StartTextBox,018E,Text_18E_Dialog_EpMayDescendedOfaThoroughbred,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,<CTRL_FFFD>ep may be the descended ofa Thoroughbred. Don't you think so? It has a pretty fine c…
$44,3,$B59DD3,94,$B59FB4,StartTextBox,0428,Text_428_Dialog_DarlingTakeEhEiWalk,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Darling: please take <CTRL_FFFD>eH or <CTRL_FFFD>eI for a walk sometimes.
$44,3,$B59DD3,96,$B59FBB,StartTextBox,0421,Text_421_Dialog_AutumnSkyHigh,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's autumn...the sky is high.
$44,3,$B59DD3,98,$B59FC2,StartTextBox,023B,Text_23B_Dialog_TakeSomethingVeryDeliciousTomorrow,Dialog,weather_context,family_romance_dialogue_matrix,high,I will take something very delicious tomorrow so pleaselook forward to it.
$44,4,$B59FCA,21,$B5A05A,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$44,4,$B59FCA,23,$B5A061,StartTextBox,03B4,Text_3B4_Dialog_PlayingNastyTrickMe,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Are you playing a nasty trick on me?
$44,4,$B59FCA,27,$B5A075,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$44,4,$B59FCA,31,$B5A089,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,4,$B59FCA,38,$B5A0B1,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$44,4,$B59FCA,40,$B5A0B8,StartTextBox,03BA,Text_3BA_Dialog_WhatIsThis,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What is this?
$44,4,$B59FCA,43,$B5A0C5,StartTextBox,01BD,Text_1BD_Romance_PresentGladRememberedAnniversary,Romance,npc_ann_romance_or_family,family_romance_dialogue_matrix,high,What? Present? I'm so glad that you remembered the anniversary.
$44,4,$B59FCA,46,$B5A0D2,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$44,4,$B59FCA,49,$B5A0DF,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,family_romance_dialogue_matrix,high,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$44,4,$B59FCA,63,$B5A13F,StartTextBox,0166,Text_166_Dialog_LetsLookAroundRanchTrouble,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,Let's look around the ranch.There will be trouble if thefences are broken.
$44,4,$B59FCA,65,$B5A146,StartTextBox,015F,Text_15F_Animal_HavePutLivestockPenLets,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Have you put the livestock in the pen? Let's lock the doors later and go to bed.
$44,4,$B59FCA,67,$B5A14D,StartTextBox,0160,Text_160_Dialog_ImpossibleGoOutToday,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's impossible to go out today.
$44,4,$B59FCA,69,$B5A154,StartTextBox,01F4,Text_1F4_Dialog_VeryBusy,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"...What? I'm very busy,"
$44,4,$B59FCA,71,$B5A15B,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,....
$44,4,$B59FCA,73,$B5A162,StartTextBox,0194,Text_194_Dialog_SundaysRanch,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,There are no Sundays at ranch.
$44,4,$B59FCA,75,$B5A169,StartTextBox,047D,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,shop_or_purchase_context,family_romance_dialogue_matrix,high,Honey: the shop is closed because it's Saturday today.
$44,4,$B59FCA,80,$B5A17D,StartTextBox,042A,Text_42A_Mountain_AhThingsLikeTemparaturePlace,Sign,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Ah:things like temparature of this place make it suitable for making berry juice.
$44,4,$B59FCA,82,$B5A184,StartTextBox,0188,Text_188_Dialog_TimeGoesQuicklyFeelLike,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Time goes by really quickly.I feel like I met you only afew days ago.
$44,4,$B59FCA,84,$B5A18B,StartTextBox,020A,Text_20A_Festival_HehLoveFestivalsLookingForward,Festival,festival_event,family_romance_dialogue_matrix,high,Heh:I love festivals.I am Looking forward to it.
$44,4,$B59FCA,88,$B5A198,StartTextBox,042B,Text_42B_Animal_OneWildGrapeJuiceBayberry,Animal,livestock_cow_context,family_romance_dialogue_matrix,high,This one is wild grape juice. This is bayberry: and this is cowberry. My uncle gave them to me.…
$44,4,$B59FCA,90,$B5A19F,StartTextBox,0193,Text_193_Dialog_HoneyWork,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Honey: please work well.
$44,4,$B59FCA,95,$B5A1B3,StartTextBox,042C,Text_42C_Dialog_OneMadeSpringDrinkSoon,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,This is the one I made in spring. We can drink it soon.
$44,4,$B59FCA,97,$B5A1BA,StartTextBox,0192,Text_192_Romance_CookEvening,Romance,npc_eve_romance_or_family,family_romance_dialogue_matrix,high,What should I cook this evening?
$44,4,$B59FCA,99,$B5A1C1,StartTextBox,020A,Text_20A_Festival_HehLoveFestivalsLookingForward,Festival,festival_event,family_romance_dialogue_matrix,high,Heh:I love festivals.I am Looking forward to it.
$45,0,$B5A205,14,$B5A263,StartTextBox,01C2,Text_1C2_Dialog_BooBoo,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Boo-boo...
$45,0,$B5A205,17,$B5A271,StartTextBox,01C2,Text_1C2_Dialog_BooBoo,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Boo-boo...
$45,0,$B5A205,19,$B5A278,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$45,0,$B5A205,22,$B5A285,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,state_gate_or_flag_router,medium,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$45,0,$B5A205,25,$B5A292,StartTextBox,01D9,Text_1D9_Dialog_Rude,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"How rude,"
$45,0,$B5A205,31,$B5A2A6,StartTextBox,01C0,Text_1C0_Dialog_Dah,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Dah...
$45,0,$B5A205,33,$B5A2AD,StartTextBox,01C2,Text_1C2_Dialog_BooBoo,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Boo-boo...
$45,0,$B5A205,45,$B5A2E3,StartTextBox,01C1,Text_1C1_Dialog_DaDa,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Da-da...
$45,0,$B5A205,47,$B5A2EA,StartTextBox,01C2,Text_1C2_Dialog_BooBoo,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Boo-boo...
$45,3,$B5A484,14,$B5A4E2,StartTextBox,01C2,Text_1C2_Dialog_BooBoo,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Boo-boo...
$45,3,$B5A484,17,$B5A4F0,StartTextBox,01C2,Text_1C2_Dialog_BooBoo,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Boo-boo...
$45,3,$B5A484,19,$B5A4F7,StartTextBox,041D,Text_41D_Dialog_CelebrationEesBirthdayYearNow,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Celebration of <CTRL_FFFD>eE's birthday. It's been a year now. Time goes too fast.
$45,3,$B5A484,22,$B5A504,StartTextBox,041E,Text_41E_Dialog_WowCakeEfsBirthday,Dialog,family_romance_gift_context,state_gate_or_flag_router,medium,Wow:cake <CTRL_FFFD>eF's birthday:isn't it?
$45,3,$B5A484,25,$B5A511,StartTextBox,01D9,Text_1D9_Dialog_Rude,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,"How rude,"
$45,3,$B5A484,31,$B5A525,StartTextBox,01C0,Text_1C0_Dialog_Dah,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Dah...
$45,3,$B5A484,33,$B5A52C,StartTextBox,01C2,Text_1C2_Dialog_BooBoo,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Boo-boo...
$45,3,$B5A484,45,$B5A562,StartTextBox,01C1,Text_1C1_Dialog_DaDa,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Da-da...
$45,3,$B5A484,47,$B5A569,StartTextBox,01C2,Text_1C2_Dialog_BooBoo,Dialog,npc_or_event_dialogue,state_gate_or_flag_router,medium,Boo-boo...
$46,12,$B5A85D,14,$B5A882,StartTextBoxAndAdvanceSlot,0444,Text_444_Dialog_MoneyHG,Dialog,npc_or_event_dialogue,mixed_event_script,medium,Money <CTRL_FFFC>h-<CTRL_B2>G
$46,12,$B5A85D,16,$B5A889,StartTextBoxAndAdvanceSlot,0445,Text_445_Animal_CowCChickenC,Animal,livestock_chicken_context;livestock_cow_context,mixed_event_script,medium,Cow <CTRL_FFFC>c<$003F> Chicken <CTRL_FFFC>c<$0040>
$46,12,$B5A85D,18,$B5A890,StartTextBoxAndAdvanceSlot,0446,Text_446_Dialog_StaminaD,Dialog,npc_or_event_dialogue,mixed_event_script,medium,Stamina <CTRL_FFFC>d:
$46,12,$B5A85D,20,$B5A897,StartTextBoxAndAdvanceSlot,044D,Text_44D_Shipping_AmountShippedTomatoesD,Shipping,shipping_context,mixed_event_script,medium,Amount of shipped tomatoes <CTRL_FFFC>d<$0048>
$46,12,$B5A85D,22,$B5A89E,StartTextBoxAndAdvanceSlot,044E,Text_44E_Shipping_AmountShippedCornD,Shipping,shipping_context,mixed_event_script,medium,Amount of shipped corn <CTRL_FFFC>d<$0049>
$46,12,$B5A85D,24,$B5A8A5,StartTextBoxAndAdvanceSlot,044F,Text_44F_Shipping_AmountShippedPotatoesD,Shipping,shipping_context,mixed_event_script,medium,Amount of shipped potatoes <CTRL_FFFC>d<$004A>
$46,12,$B5A85D,26,$B5A8AC,StartTextBoxAndAdvanceSlot,0450,Text_450_Shipping_AmountShippedTurnipsD,Shipping,shipping_context,mixed_event_script,medium,Amount of shipped turnips <CTRL_FFFC>dó
$46,12,$B5A85D,28,$B5A8B3,StartTextBoxAndAdvanceSlot,0447,Text_447_Animal_CowsBestAffectionRateEk,Animal,livestock_cow_context,mixed_event_script,medium,Cow's best affection rate <CTRL_FFFD>eK <CTRL_FFFC>d<$0042>
$46,12,$B5A85D,30,$B5A8BA,StartTextBoxAndAdvanceSlot,0448,Text_448_Romance_MariasLoveD,Romance,npc_maria_romance_or_family,mixed_event_script,medium,Maria's love <CTRL_FFFC>dá
$46,12,$B5A85D,32,$B5A8C1,StartTextBoxAndAdvanceSlot,0449,Text_449_Romance_AnnsLoveD,Romance,npc_ann_romance_or_family,mixed_event_script,medium,Ann's love <CTRL_FFFC>dé
$46,12,$B5A85D,34,$B5A8C8,StartTextBoxAndAdvanceSlot,044A,Text_44A_Romance_NinasLoveD,Romance,npc_nina_romance_or_family,mixed_event_script,medium,Nina's love <CTRL_FFFC>dí
$46,12,$B5A85D,36,$B5A8CF,StartTextBoxAndAdvanceSlot,044B,Text_44B_Romance_EllensLoveD,Romance,npc_ellen_romance_or_family,mixed_event_script,medium,Ellen's love <CTRL_FFFC>d<$0046>
$46,12,$B5A85D,38,$B5A8D6,StartTextBoxAndAdvanceSlot,044C,Text_44C_Romance_EvesLoveD,Romance,npc_eve_romance_or_family,mixed_event_script,medium,Eve's love <CTRL_FFFC>dÀ
$46,12,$B5A85D,42,$B5A8EB,StartTextBoxAndAdvanceSlot,0451,Text_451_Sign_WoodHouse,Sign,house_upgrade_or_family_context,mixed_event_script,medium,Wood house
$46,12,$B5A85D,44,$B5A8F2,StartTextBoxAndAdvanceSlot,0452,Text_452_Sign_SuperWoodHouse,Sign,house_upgrade_or_family_context,mixed_event_script,medium,Super wood house
$46,12,$B5A85D,46,$B5A8F9,StartTextBoxAndAdvanceSlot,0453,Text_453_Sign_SuperDeluxeGreatWoodHouse,Sign,house_upgrade_or_family_context,mixed_event_script,medium,Super deluxe great wood house
