group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pseudocode_preview
$40,14,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry014_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$40,15,$B4E7AF,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_CFCluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G40_Entry015_TableDrivenEventScriptCFCluster_StructuralPayload,TableDrivenEventScript_CFCluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$CF()
$41,0,$B4E7CF,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry000_ToolSelectedEventToolMirrorRouterD_Audio,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,audio_sfx_trigger,"SetValueByte(mem=$800921, value=$02) ; PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()"
$41,1,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry001_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,2,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry002_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,3,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry003_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,4,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry004_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,5,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry005_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,6,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry006_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,7,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry007_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,8,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry008_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,9,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry009_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,10,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry010_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,11,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry011_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,12,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry012_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,13,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry013_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,14,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry014_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$41,15,$B4E989,FamilyRomanceEvent,family_romance_general,ToolSelectedEventToolMirrorRouter_D::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G41_Entry015_ToolSelectedEventToolMirrorRouterD_StructuralPayload,ToolSelectedEventToolMirrorRouter_D,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$A9()
$42,0,$B4E9A9,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry000_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$42,1,$B4EBA1,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry001_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$42,2,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry002_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,3,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry003_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,4,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry004_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,5,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry005_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,6,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry006_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,7,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry007_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,8,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry008_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,9,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry009_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,10,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry010_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,11,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry011_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,12,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry012_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,13,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry013_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,14,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry014_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,15,$B4ECB4,FamilyRomanceEvent,family_romance_general,AudioCueMusicSequenceTable_B::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G42_Entry015_AudioCueMusicSequenceTableB_AudioCue,AudioCueMusicSequenceTable_B,npc_family_romance,audio_sfx_trigger,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$43,5,$B597D1,FamilyRomanceEvent,family_romance_general,GiftReactionHouseFamilyDialogRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G43_Entry005_GiftReactionHouseFamilyDialogRouter_StructuralPayload,GiftReactionHouseFamilyDialogRouter,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F1()
$43,6,$B597D1,FamilyRomanceEvent,family_romance_general,GiftReactionHouseFamilyDialogRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G43_Entry006_GiftReactionHouseFamilyDialogRouter_StructuralPayload,GiftReactionHouseFamilyDialogRouter,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F1()
$43,7,$B597D1,FamilyRomanceEvent,family_romance_general,GiftReactionHouseFamilyDialogRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G43_Entry007_GiftReactionHouseFamilyDialogRouter_StructuralPayload,GiftReactionHouseFamilyDialogRouter,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F1()
$43,8,$B597D1,FamilyRomanceEvent,family_romance_general,GiftReactionHouseFamilyDialogRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G43_Entry008_GiftReactionHouseFamilyDialogRouter_StructuralPayload,GiftReactionHouseFamilyDialogRouter,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F1()
$43,9,$B597D1,FamilyRomanceEvent,family_romance_general,GiftReactionHouseFamilyDialogRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G43_Entry009_GiftReactionHouseFamilyDialogRouter_StructuralPayload,GiftReactionHouseFamilyDialogRouter,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F1()
$43,10,$B597D1,FamilyRomanceEvent,family_romance_general,GiftReactionHouseFamilyDialogRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G43_Entry010_GiftReactionHouseFamilyDialogRouter_StructuralPayload,GiftReactionHouseFamilyDialogRouter,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F1()
$43,11,$B597D1,FamilyRomanceEvent,family_romance_general,GiftReactionHouseFamilyDialogRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G43_Entry011_GiftReactionHouseFamilyDialogRouter_StructuralPayload,GiftReactionHouseFamilyDialogRouter,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$F1()
